year,month,day,hour,temp,rainfall,humidiry,wind_speed,wind_direction,region
2022,6,10,8,21.5,0,62,1.2,133,지산2동
2022,6,10,8,20.9,0,65,1.1,4,범물1동
2022,6,10,8,20.9,0,65,1.1,4,범물2동
2022,6,10,8,20.9,0,65,1.1,4,고산1동
2022,6,10,8,20.9,0,65,1.1,4,고산2동
2022,6,10,8,20.9,0,65,1.1,4,고산3동
2022,6,10,8,22.7,0,60,1.4,96,성당동
2022,6,10,8,21.5,0,62,1.2,133,두류1.2동
2022,6,10,8,22.7,0,60,1.4,96,두류3동
2022,6,10,8,22.7,0,60,1.4,96,감삼동
2022,6,10,8,22.7,0,60,1.4,96,죽전동
2022,6,10,8,22.7,0,60,1.4,96,장기동
2022,6,10,8,22.7,0,60,1.4,96,용산1동
2022,6,10,8,22.7,0,60,1.4,96,용산2동
2022,6,10,8,22.7,0,60,1.4,96,이곡1동
2022,6,10,8,22.7,0,60,1.4,96,이곡2동
2022,6,10,8,22.7,0,60,1.4,96,신당동
2022,6,10,8,22.7,0,60,1.4,96,본리동
2022,6,10,8,22.7,0,60,1.4,96,월성1동
2022,6,10,8,22.7,0,60,1.4,96,월성2동
2022,6,10,8,22.7,0,60,1.4,96,진천동
2022,6,10,8,22.7,0,60,1.4,96,상인1동
2022,6,10,8,22.7,0,60,1.4,96,상인2동
2022,6,10,8,22.7,0,60,1.4,96,상인3동
2022,6,10,8,22.7,0,60,1.4,96,도원동
2022,6,10,8,22.7,0,60,1.4,96,송현1동
2022,6,10,8,22.7,0,60,1.4,96,송현2동
2022,6,10,8,22.7,0,60,1.4,96,본동
2022,6,10,8,21.6,0,64,1.1,89,화원읍
2022,6,10,8,22.7,0,60,1.4,96,논공읍
2022,6,10,8,21.6,0,64,1.1,89,다사읍
2022,6,10,8,21.6,0,59,0.7,329,유가읍
2022,6,10,8,21.6,0,64,1.1,89,옥포읍
2022,6,10,8,21.6,0,59,0.7,329,현풍읍
2022,6,10,8,21.5,0,62,1.2,133,가창면
2022,6,10,8,21.1,0,71,1.4,281,하빈면
2022,6,10,8,21.6,0,59,0.7,329,구지면
2022,6,10,9,23.7,0,54,1.3,320,동인동
2022,6,10,9,23.7,0,54,1.3,320,삼덕동
2022,6,10,9,23.7,0,54,1.3,320,성내1동
2022,6,10,9,23.7,0,54,1.3,320,성내2동
2022,6,10,9,23.7,0,54,1.3,320,성내3동
2022,6,10,9,23.7,0,54,1.3,320,대신동
2022,6,10,9,23.7,0,54,1.3,320,남산1동
2022,6,10,9,23.7,0,54,1.3,320,남산2동
2022,6,10,9,23.7,0,54,1.3,320,남산3동
2022,6,10,9,23.7,0,54,1.3,320,남산4동
2022,6,10,9,23.7,0,54,1.3,320,대봉1동
2022,6,10,9,23.7,0,54,1.3,320,대봉2동
2022,6,10,9,23.7,0,54,1.3,320,신암1동
2022,6,10,9,23.7,0,54,1.3,320,신암2동
2022,6,10,9,23.7,0,54,1.3,320,신암3동
2022,6,10,9,23.7,0,54,1.3,320,신암4동
2022,6,10,9,23.7,0,54,1.3,320,신암5동
2022,6,10,9,23.7,0,54,1.3,320,신천1.2동
2022,6,10,9,23.7,0,54,1.3,320,신천3동
2022,6,10,9,23.7,0,54,1.3,320,신천4동
2022,6,10,9,23.8,0,59,1.0,58,효목1동
2022,6,10,9,23.8,0,59,1.0,58,효목2동
2022,6,10,9,23.8,0,59,1.0,58,도평동
2022,6,10,9,23.8,0,59,1.0,58,불로.봉무동
2022,6,10,9,23.8,0,59,1.0,58,지저동
2022,6,10,9,23.8,0,59,1.0,58,동촌동
2022,6,10,9,23.8,0,59,1.0,58,방촌동
2022,6,10,9,23.8,0,59,1.0,58,해안동
2022,6,10,9,23.6,0,51,0.9,357,안심1동
2022,6,10,9,23.8,0,59,1.0,58,안심2동
2022,6,10,9,23.8,0,59,1.0,58,안심3동
2022,6,10,9,23.6,0,51,0.9,357,안심3.4동
2022,6,10,9,23.8,0,59,1.0,58,안심4동
2022,6,10,9,23.8,0,59,1.0,58,혁신동
2022,6,10,9,24.3,0,57,1.3,140,공산동
2022,6,10,9,23.9,0,50,1.4,194,내당1동
2022,6,10,9,23.9,0,50,1.4,194,내당2.3동
2022,6,10,9,23.9,0,50,1.4,194,내당4동
2022,6,10,9,23.9,0,50,1.4,194,비산1동
2022,6,10,9,23.9,0,50,1.4,194,비산2.3동
2022,6,10,9,23.9,0,50,1.4,194,비산4동
2022,6,10,9,23.9,0,50,1.4,194,비산5동
2022,6,10,9,23.9,0,50,1.4,194,비산6동
2022,6,10,9,23.9,0,50,1.4,194,비산7동
2022,6,10,9,23.9,0,50,1.4,194,평리1동
2022,6,10,9,23.9,0,50,1.4,194,평리2동
2022,6,10,9,23.9,0,50,1.4,194,평리3동
2022,6,10,9,23.9,0,50,1.4,194,평리4동
2022,6,10,9,23.9,0,50,1.4,194,평리5동
2022,6,10,9,23.9,0,50,1.4,194,평리6동
2022,6,10,9,23.9,0,50,1.4,194,상중이동
2022,6,10,9,23.9,0,50,1.4,194,원대동
2022,6,10,9,23.7,0,54,1.3,320,이천동
2022,6,10,9,23.7,0,54,1.3,320,봉덕1동
2022,6,10,9,23.7,0,54,1.3,320,봉덕2동
2022,6,10,9,23.7,0,54,1.3,320,봉덕3동
2022,6,10,9,23.7,0,54,1.3,320,대명1동
2022,6,10,9,23.7,0,54,1.3,320,대명2동
2022,6,10,9,23.7,0,54,1.3,320,대명3동
2022,6,10,9,23.9,0,50,1.4,194,대명4동
2022,6,10,9,23.7,0,54,1.3,320,대명5동
2022,6,10,9,23.9,0,50,1.4,194,대명6동
2022,6,10,9,23.7,0,54,1.3,320,대명9동
2022,6,10,9,23.9,0,50,1.4,194,대명10동
2022,6,10,9,23.9,0,50,1.4,194,대명11동
2022,6,10,9,23.7,0,54,1.3,320,고성동
2022,6,10,9,23.7,0,54,1.3,320,칠성동
2022,6,10,9,23.7,0,54,1.3,320,침산1동
2022,6,10,9,23.7,0,54,1.3,320,침산2동
2022,6,10,9,23.7,0,54,1.3,320,침산3동
2022,6,10,9,23.7,0,54,1.3,320,산격1동
2022,6,10,9,23.7,0,54,1.3,320,산격2동
2022,6,10,9,23.7,0,54,1.3,320,산격3동
2022,6,10,9,23.7,0,54,1.3,320,산격4동
2022,6,10,9,23.7,0,54,1.3,320,대현동
2022,6,10,9,23.7,0,54,1.3,320,복현1동
2022,6,10,9,23.7,0,54,1.3,320,복현2동
2022,6,10,9,23.7,0,54,1.3,320,검단동
2022,6,10,9,24.0,0,43,1.1,13,무태조야동
2022,6,10,9,23.9,0,50,1.4,194,관문동
2022,6,10,9,24.0,0,43,1.1,13,태전1동
2022,6,10,9,24.0,0,43,1.1,13,태전2동
2022,6,10,9,24.0,0,43,1.1,13,구암동
2022,6,10,9,24.0,0,43,1.1,13,관음동
2022,6,10,9,24.0,0,43,1.1,13,읍내동
2022,6,10,9,24.0,0,43,1.1,13,동천동
2022,6,10,9,23.7,0,54,1.3,320,노원동
2022,6,10,9,24.0,0,43,1.1,13,국우동
2022,6,10,9,23.7,0,54,1.3,320,범어1동
2022,6,10,9,23.7,0,54,1.3,320,범어2동
2022,6,10,9,23.7,0,54,1.3,320,범어3동
2022,6,10,9,23.8,0,59,1.0,58,범어4동
2022,6,10,9,23.8,0,59,1.0,58,만촌1동
2022,6,10,9,23.8,0,59,1.0,58,만촌2동
2022,6,10,9,23.8,0,59,1.0,58,만촌3동
2022,6,10,9,23.7,0,54,1.3,320,수성1가동
2022,6,10,9,23.7,0,54,1.3,320,수성2.3가동
2022,6,10,9,23.7,0,54,1.3,320,수성4가동
2022,6,10,9,23.8,0,59,1.0,58,황금1동
2022,6,10,9,23.7,0,54,1.3,320,황금2동
2022,6,10,9,23.7,0,54,1.3,320,중동
2022,6,10,9,23.7,0,54,1.3,320,상동
2022,6,10,9,23.7,0,54,1.3,320,파동
2022,6,10,9,23.7,0,54,1.3,320,두산동
2022,6,10,9,23.6,0,51,0.9,357,지산1동
2022,6,10,9,23.7,0,54,1.3,320,지산2동
2022,6,10,9,23.6,0,51,0.9,357,범물1동
2022,6,10,9,23.6,0,51,0.9,357,범물2동
2022,6,10,9,23.6,0,51,0.9,357,고산1동
2022,6,10,9,23.6,0,51,0.9,357,고산2동
2022,6,10,9,23.6,0,51,0.9,357,고산3동
2022,6,10,9,23.9,0,50,1.4,194,성당동
2022,6,10,9,23.7,0,54,1.3,320,두류1.2동
2022,6,10,9,23.9,0,50,1.4,194,두류3동
2022,6,10,9,23.9,0,50,1.4,194,감삼동
2022,6,10,9,23.9,0,50,1.4,194,죽전동
2022,6,10,9,23.9,0,50,1.4,194,장기동
2022,6,10,9,23.9,0,50,1.4,194,용산1동
2022,6,10,9,23.9,0,50,1.4,194,용산2동
2022,6,10,9,23.9,0,50,1.4,194,이곡1동
2022,6,10,9,23.9,0,50,1.4,194,이곡2동
2022,6,10,9,23.9,0,50,1.4,194,신당동
2022,6,10,9,23.9,0,50,1.4,194,본리동
2022,6,10,9,23.9,0,50,1.4,194,월성1동
2022,6,10,9,23.9,0,50,1.4,194,월성2동
2022,6,10,9,23.9,0,50,1.4,194,진천동
2022,6,10,9,23.9,0,50,1.4,194,상인1동
2022,6,10,9,23.9,0,50,1.4,194,상인2동
2022,6,10,9,23.9,0,50,1.4,194,상인3동
2022,6,10,9,23.9,0,50,1.4,194,도원동
2022,6,10,9,23.9,0,50,1.4,194,송현1동
2022,6,10,9,23.9,0,50,1.4,194,송현2동
2022,6,10,9,23.9,0,50,1.4,194,본동
2022,6,10,9,22.4,0,61,2.0,270,화원읍
2022,6,10,9,23.9,0,50,1.4,194,논공읍
2022,6,10,9,22.4,0,61,2.0,270,다사읍
2022,6,10,9,23.0,0,57,1.8,167,유가읍
2022,6,10,9,22.4,0,61,2.0,270,옥포읍
2022,6,10,9,23.0,0,57,1.8,167,현풍읍
2022,6,10,9,23.7,0,54,1.3,320,가창면
2022,6,10,9,23.3,0,59,1.6,261,하빈면
2022,6,10,9,23.0,0,57,1.8,167,구지면
2022,6,10,10,25.8,0,46,1.4,93,동인동
2022,6,10,10,25.8,0,46,1.4,93,삼덕동
2022,6,10,10,25.8,0,46,1.4,93,성내1동
2022,6,10,10,25.8,0,46,1.4,93,성내2동
2022,6,10,10,25.8,0,46,1.4,93,성내3동
2022,6,10,10,25.8,0,46,1.4,93,대신동
2022,6,10,10,25.8,0,46,1.4,93,남산1동
2022,6,10,10,25.8,0,46,1.4,93,남산2동
2022,6,10,10,25.8,0,46,1.4,93,남산3동
2022,6,10,10,25.8,0,46,1.4,93,남산4동
2022,6,10,10,25.8,0,46,1.4,93,대봉1동
2022,6,10,10,25.8,0,46,1.4,93,대봉2동
2022,6,10,10,25.8,0,46,1.4,93,신암1동
2022,6,10,10,25.8,0,46,1.4,93,신암2동
2022,6,10,10,25.8,0,46,1.4,93,신암3동
2022,6,10,10,25.8,0,46,1.4,93,신암4동
2022,6,10,10,25.8,0,46,1.4,93,신암5동
2022,6,10,10,25.8,0,46,1.4,93,신천1.2동
2022,6,10,10,25.8,0,46,1.4,93,신천3동
2022,6,10,10,25.8,0,46,1.4,93,신천4동
2022,6,10,10,25.7,0,52,1.2,93,효목1동
2022,6,10,10,25.7,0,52,1.2,93,효목2동
2022,6,10,10,25.7,0,52,1.2,93,도평동
2022,6,10,10,25.7,0,52,1.2,93,불로.봉무동
2022,6,10,10,25.7,0,52,1.2,93,지저동
2022,6,10,10,25.7,0,52,1.2,93,동촌동
2022,6,10,10,25.7,0,52,1.2,93,방촌동
2022,6,10,10,25.7,0,52,1.2,93,해안동
2022,6,10,10,25.6,0,43,1.5,51,안심1동
2022,6,10,10,25.7,0,52,1.2,93,안심2동
2022,6,10,10,25.7,0,52,1.2,93,안심3동
2022,6,10,10,25.6,0,43,1.5,51,안심3.4동
2022,6,10,10,25.7,0,52,1.2,93,안심4동
2022,6,10,10,25.7,0,52,1.2,93,혁신동
2022,6,10,10,26.6,0,44,1.8,119,공산동
2022,6,10,10,26.7,0,51,1.3,327,내당1동
2022,6,10,10,26.7,0,51,1.3,327,내당2.3동
2022,6,10,10,26.7,0,51,1.3,327,내당4동
2022,6,10,10,26.7,0,51,1.3,327,비산1동
2022,6,10,10,26.7,0,51,1.3,327,비산2.3동
2022,6,10,10,26.7,0,51,1.3,327,비산4동
2022,6,10,10,26.7,0,51,1.3,327,비산5동
2022,6,10,10,26.7,0,51,1.3,327,비산6동
2022,6,10,10,26.7,0,51,1.3,327,비산7동
2022,6,10,10,26.7,0,51,1.3,327,평리1동
2022,6,10,10,26.7,0,51,1.3,327,평리2동
2022,6,10,10,26.7,0,51,1.3,327,평리3동
2022,6,10,10,26.7,0,51,1.3,327,평리4동
2022,6,10,10,26.7,0,51,1.3,327,평리5동
2022,6,10,10,26.7,0,51,1.3,327,평리6동
2022,6,10,10,26.7,0,51,1.3,327,상중이동
2022,6,10,10,26.7,0,51,1.3,327,원대동
2022,6,10,10,25.8,0,46,1.4,93,이천동
2022,6,10,10,25.8,0,46,1.4,93,봉덕1동
2022,6,10,10,25.8,0,46,1.4,93,봉덕2동
2022,6,10,10,25.8,0,46,1.4,93,봉덕3동
2022,6,10,10,25.8,0,46,1.4,93,대명1동
2022,6,10,10,25.8,0,46,1.4,93,대명2동
2022,6,10,10,25.8,0,46,1.4,93,대명3동
2022,6,10,10,26.7,0,51,1.3,327,대명4동
2022,6,10,10,25.8,0,46,1.4,93,대명5동
2022,6,10,10,26.7,0,51,1.3,327,대명6동
2022,6,10,10,25.8,0,46,1.4,93,대명9동
2022,6,10,10,26.7,0,51,1.3,327,대명10동
2022,6,10,10,26.7,0,51,1.3,327,대명11동
2022,6,10,10,25.8,0,46,1.4,93,고성동
2022,6,10,10,25.8,0,46,1.4,93,칠성동
2022,6,10,10,25.8,0,46,1.4,93,침산1동
2022,6,10,10,25.8,0,46,1.4,93,침산2동
2022,6,10,10,25.8,0,46,1.4,93,침산3동
2022,6,10,10,25.8,0,46,1.4,93,산격1동
2022,6,10,10,25.8,0,46,1.4,93,산격2동
2022,6,10,10,25.8,0,46,1.4,93,산격3동
2022,6,10,10,25.8,0,46,1.4,93,산격4동
2022,6,10,10,25.8,0,46,1.4,93,대현동
2022,6,10,10,25.8,0,46,1.4,93,복현1동
2022,6,10,10,25.8,0,46,1.4,93,복현2동
2022,6,10,10,25.8,0,46,1.4,93,검단동
2022,6,10,10,25.4,0,36,2.1,56,무태조야동
2022,6,10,10,26.7,0,51,1.3,327,관문동
2022,6,10,10,25.4,0,36,2.1,56,태전1동
2022,6,10,10,25.4,0,36,2.1,56,태전2동
2022,6,10,10,25.4,0,36,2.1,56,구암동
2022,6,10,10,25.4,0,36,2.1,56,관음동
2022,6,10,10,25.4,0,36,2.1,56,읍내동
2022,6,10,10,25.4,0,36,2.1,56,동천동
2022,6,10,10,25.8,0,46,1.4,93,노원동
2022,6,10,10,25.4,0,36,2.1,56,국우동
2022,6,10,10,25.8,0,46,1.4,93,범어1동
2022,6,10,10,25.8,0,46,1.4,93,범어2동
2022,6,10,10,25.8,0,46,1.4,93,범어3동
2022,6,10,10,25.7,0,52,1.2,93,범어4동
2022,6,10,10,25.7,0,52,1.2,93,만촌1동
2022,6,10,10,25.7,0,52,1.2,93,만촌2동
2022,6,10,10,25.7,0,52,1.2,93,만촌3동
2022,6,10,10,25.8,0,46,1.4,93,수성1가동
2022,6,10,10,25.8,0,46,1.4,93,수성2.3가동
2022,6,10,10,25.8,0,46,1.4,93,수성4가동
2022,6,10,10,25.7,0,52,1.2,93,황금1동
2022,6,10,10,25.8,0,46,1.4,93,황금2동
2022,6,10,10,25.8,0,46,1.4,93,중동
2022,6,10,10,25.8,0,46,1.4,93,상동
2022,6,10,10,25.8,0,46,1.4,93,파동
2022,6,10,10,25.8,0,46,1.4,93,두산동
2022,6,10,10,25.6,0,43,1.5,51,지산1동
2022,6,10,10,25.8,0,46,1.4,93,지산2동
2022,6,10,10,25.6,0,43,1.5,51,범물1동
2022,6,10,10,25.6,0,43,1.5,51,범물2동
2022,6,10,10,25.6,0,43,1.5,51,고산1동
2022,6,10,10,25.6,0,43,1.5,51,고산2동
2022,6,10,10,25.6,0,43,1.5,51,고산3동
2022,6,10,10,26.7,0,51,1.3,327,성당동
2022,6,10,10,25.8,0,46,1.4,93,두류1.2동
2022,6,10,10,26.7,0,51,1.3,327,두류3동
2022,6,10,10,26.7,0,51,1.3,327,감삼동
2022,6,10,10,26.7,0,51,1.3,327,죽전동
2022,6,10,10,26.7,0,51,1.3,327,장기동
2022,6,10,10,26.7,0,51,1.3,327,용산1동
2022,6,10,10,26.7,0,51,1.3,327,용산2동
2022,6,10,10,26.7,0,51,1.3,327,이곡1동
2022,6,10,10,26.7,0,51,1.3,327,이곡2동
2022,6,10,10,26.7,0,51,1.3,327,신당동
2022,6,10,10,26.7,0,51,1.3,327,본리동
2022,6,10,10,26.7,0,51,1.3,327,월성1동
2022,6,10,10,26.7,0,51,1.3,327,월성2동
2022,6,10,10,26.7,0,51,1.3,327,진천동
2022,6,10,10,26.7,0,51,1.3,327,상인1동
2022,6,10,10,26.7,0,51,1.3,327,상인2동
2022,6,10,10,26.7,0,51,1.3,327,상인3동
2022,6,10,10,26.7,0,51,1.3,327,도원동
2022,6,10,10,26.7,0,51,1.3,327,송현1동
2022,6,10,10,26.7,0,51,1.3,327,송현2동
2022,6,10,10,26.7,0,51,1.3,327,본동
2022,6,10,10,24.4,0,50,1.8,350,화원읍
2022,6,10,10,26.7,0,51,1.3,327,논공읍
2022,6,10,10,24.4,0,50,1.8,350,다사읍
2022,6,10,10,25.0,0,49,1.3,100,유가읍
2022,6,10,10,24.4,0,50,1.8,350,옥포읍
2022,6,10,10,25.0,0,49,1.3,100,현풍읍
2022,6,10,10,25.8,0,46,1.4,93,가창면
2022,6,10,10,24.8,0,51,1.5,294,하빈면
2022,6,10,10,25.0,0,49,1.3,100,구지면
2022,6,10,11,26.5,0,43,1.1,338,동인동
2022,6,10,11,26.5,0,43,1.1,338,삼덕동
2022,6,10,11,26.5,0,43,1.1,338,성내1동
2022,6,10,11,26.5,0,43,1.1,338,성내2동
2022,6,10,11,26.5,0,43,1.1,338,성내3동
2022,6,10,11,26.5,0,43,1.1,338,대신동
2022,6,10,11,26.5,0,43,1.1,338,남산1동
2022,6,10,11,26.5,0,43,1.1,338,남산2동
2022,6,10,11,26.5,0,43,1.1,338,남산3동
2022,6,10,11,26.5,0,43,1.1,338,남산4동
2022,6,10,11,26.5,0,43,1.1,338,대봉1동
2022,6,10,11,26.5,0,43,1.1,338,대봉2동
2022,6,10,11,26.5,0,43,1.1,338,신암1동
2022,6,10,11,26.5,0,43,1.1,338,신암2동
2022,6,10,11,26.5,0,43,1.1,338,신암3동
2022,6,10,11,26.5,0,43,1.1,338,신암4동
2022,6,10,11,26.5,0,43,1.1,338,신암5동
2022,6,10,11,26.5,0,43,1.1,338,신천1.2동
2022,6,10,11,26.5,0,43,1.1,338,신천3동
2022,6,10,11,26.5,0,43,1.1,338,신천4동
2022,6,10,11,27.5,0,44,1.6,30,효목1동
2022,6,10,11,27.5,0,44,1.6,30,효목2동
2022,6,10,11,27.5,0,44,1.6,30,도평동
2022,6,10,11,27.5,0,44,1.6,30,불로.봉무동
2022,6,10,11,27.5,0,44,1.6,30,지저동
2022,6,10,11,27.5,0,44,1.6,30,동촌동
2022,6,10,11,27.5,0,44,1.6,30,방촌동
2022,6,10,11,27.5,0,44,1.6,30,해안동
2022,6,10,11,27.2,0,40,1.3,44,안심1동
2022,6,10,11,27.5,0,44,1.6,30,안심2동
2022,6,10,11,27.5,0,44,1.6,30,안심3동
2022,6,10,11,27.2,0,40,1.3,44,안심3.4동
2022,6,10,11,27.5,0,44,1.6,30,안심4동
2022,6,10,11,27.5,0,44,1.6,30,혁신동
2022,6,10,11,27.6,0,39,2.0,197,공산동
2022,6,10,11,26.8,0,47,1.6,153,내당1동
2022,6,10,11,26.8,0,47,1.6,153,내당2.3동
2022,6,10,11,26.8,0,47,1.6,153,내당4동
2022,6,10,11,26.8,0,47,1.6,153,비산1동
2022,6,10,11,26.8,0,47,1.6,153,비산2.3동
2022,6,10,11,26.8,0,47,1.6,153,비산4동
2022,6,10,11,26.8,0,47,1.6,153,비산5동
2022,6,10,11,26.8,0,47,1.6,153,비산6동
2022,6,10,11,26.8,0,47,1.6,153,비산7동
2022,6,10,11,26.8,0,47,1.6,153,평리1동
2022,6,10,11,26.8,0,47,1.6,153,평리2동
2022,6,10,11,26.8,0,47,1.6,153,평리3동
2022,6,10,11,26.8,0,47,1.6,153,평리4동
2022,6,10,11,26.8,0,47,1.6,153,평리5동
2022,6,10,11,26.8,0,47,1.6,153,평리6동
2022,6,10,11,26.8,0,47,1.6,153,상중이동
2022,6,10,11,26.8,0,47,1.6,153,원대동
2022,6,10,11,26.5,0,43,1.1,338,이천동
2022,6,10,11,26.5,0,43,1.1,338,봉덕1동
2022,6,10,11,26.5,0,43,1.1,338,봉덕2동
2022,6,10,11,26.5,0,43,1.1,338,봉덕3동
2022,6,10,11,26.5,0,43,1.1,338,대명1동
2022,6,10,11,26.5,0,43,1.1,338,대명2동
2022,6,10,11,26.5,0,43,1.1,338,대명3동
2022,6,10,11,26.8,0,47,1.6,153,대명4동
2022,6,10,11,26.5,0,43,1.1,338,대명5동
2022,6,10,11,26.8,0,47,1.6,153,대명6동
2022,6,10,11,26.5,0,43,1.1,338,대명9동
2022,6,10,11,26.8,0,47,1.6,153,대명10동
2022,6,10,11,26.8,0,47,1.6,153,대명11동
2022,6,10,11,26.5,0,43,1.1,338,고성동
2022,6,10,11,26.5,0,43,1.1,338,칠성동
2022,6,10,11,26.5,0,43,1.1,338,침산1동
2022,6,10,11,26.5,0,43,1.1,338,침산2동
2022,6,10,11,26.5,0,43,1.1,338,침산3동
2022,6,10,11,26.5,0,43,1.1,338,산격1동
2022,6,10,11,26.5,0,43,1.1,338,산격2동
2022,6,10,11,26.5,0,43,1.1,338,산격3동
2022,6,10,11,26.5,0,43,1.1,338,산격4동
2022,6,10,11,26.5,0,43,1.1,338,대현동
2022,6,10,11,26.5,0,43,1.1,338,복현1동
2022,6,10,11,26.5,0,43,1.1,338,복현2동
2022,6,10,11,26.5,0,43,1.1,338,검단동
2022,6,10,11,26.8,0,36,1.5,114,무태조야동
2022,6,10,11,26.8,0,47,1.6,153,관문동
2022,6,10,11,26.8,0,36,1.5,114,태전1동
2022,6,10,11,26.8,0,36,1.5,114,태전2동
2022,6,10,11,26.8,0,36,1.5,114,구암동
2022,6,10,11,26.8,0,36,1.5,114,관음동
2022,6,10,11,26.8,0,36,1.5,114,읍내동
2022,6,10,11,26.8,0,36,1.5,114,동천동
2022,6,10,11,26.5,0,43,1.1,338,노원동
2022,6,10,11,26.8,0,36,1.5,114,국우동
2022,6,10,11,26.5,0,43,1.1,338,범어1동
2022,6,10,11,26.5,0,43,1.1,338,범어2동
2022,6,10,11,26.5,0,43,1.1,338,범어3동
2022,6,10,11,27.5,0,44,1.6,30,범어4동
2022,6,10,11,27.5,0,44,1.6,30,만촌1동
2022,6,10,11,27.5,0,44,1.6,30,만촌2동
2022,6,10,11,27.5,0,44,1.6,30,만촌3동
2022,6,10,11,26.5,0,43,1.1,338,수성1가동
2022,6,10,11,26.5,0,43,1.1,338,수성2.3가동
2022,6,10,11,26.5,0,43,1.1,338,수성4가동
2022,6,10,11,27.5,0,44,1.6,30,황금1동
2022,6,10,11,26.5,0,43,1.1,338,황금2동
2022,6,10,11,26.5,0,43,1.1,338,중동
2022,6,10,11,26.5,0,43,1.1,338,상동
2022,6,10,11,26.5,0,43,1.1,338,파동
2022,6,10,11,26.5,0,43,1.1,338,두산동
2022,6,10,11,27.2,0,40,1.3,44,지산1동
2022,6,10,11,26.5,0,43,1.1,338,지산2동
2022,6,10,11,27.2,0,40,1.3,44,범물1동
2022,6,10,11,27.2,0,40,1.3,44,범물2동
2022,6,10,11,27.2,0,40,1.3,44,고산1동
2022,6,10,11,27.2,0,40,1.3,44,고산2동
2022,6,10,11,27.2,0,40,1.3,44,고산3동
2022,6,10,11,26.8,0,47,1.6,153,성당동
2022,6,10,11,26.5,0,43,1.1,338,두류1.2동
2022,6,10,11,26.8,0,47,1.6,153,두류3동
2022,6,10,11,26.8,0,47,1.6,153,감삼동
2022,6,10,11,26.8,0,47,1.6,153,죽전동
2022,6,10,11,26.8,0,47,1.6,153,장기동
2022,6,10,11,26.8,0,47,1.6,153,용산1동
2022,6,10,11,26.8,0,47,1.6,153,용산2동
2022,6,10,11,26.8,0,47,1.6,153,이곡1동
2022,6,10,11,26.8,0,47,1.6,153,이곡2동
2022,6,10,11,26.8,0,47,1.6,153,신당동
2022,6,10,11,26.8,0,47,1.6,153,본리동
2022,6,10,11,26.8,0,47,1.6,153,월성1동
2022,6,10,11,26.8,0,47,1.6,153,월성2동
2022,6,10,11,26.8,0,47,1.6,153,진천동
2022,6,10,11,26.8,0,47,1.6,153,상인1동
2022,6,10,11,26.8,0,47,1.6,153,상인2동
2022,6,10,11,26.8,0,47,1.6,153,상인3동
2022,6,10,11,26.8,0,47,1.6,153,도원동
2022,6,10,11,26.8,0,47,1.6,153,송현1동
2022,6,10,11,26.8,0,47,1.6,153,송현2동
2022,6,10,11,26.8,0,47,1.6,153,본동
2022,6,10,11,26.5,0,47,2.2,304,화원읍
2022,6,10,11,26.8,0,47,1.6,153,논공읍
2022,6,10,11,26.5,0,47,2.2,304,다사읍
2022,6,10,11,26.7,0,45,1.9,164,유가읍
2022,6,10,11,26.5,0,47,2.2,304,옥포읍
2022,6,10,11,26.7,0,45,1.9,164,현풍읍
2022,6,10,11,26.5,0,43,1.1,338,가창면
2022,6,10,11,26.7,0,43,1.8,272,하빈면
2022,6,10,11,26.7,0,45,1.9,164,구지면
2022,6,10,12,28.7,0,37,1.0,131,동인동
2022,6,10,12,28.7,0,37,1.0,131,삼덕동
2022,6,10,12,28.7,0,37,1.0,131,성내1동
2022,6,10,12,28.7,0,37,1.0,131,성내2동
2022,6,10,12,28.7,0,37,1.0,131,성내3동
2022,6,10,12,28.7,0,37,1.0,131,대신동
2022,6,10,12,28.7,0,37,1.0,131,남산1동
2022,6,10,12,28.7,0,37,1.0,131,남산2동
2022,6,10,12,28.7,0,37,1.0,131,남산3동
2022,6,10,12,28.7,0,37,1.0,131,남산4동
2022,6,10,12,28.7,0,37,1.0,131,대봉1동
2022,6,10,12,28.7,0,37,1.0,131,대봉2동
2022,6,10,12,28.7,0,37,1.0,131,신암1동
2022,6,10,12,28.7,0,37,1.0,131,신암2동
2022,6,10,12,28.7,0,37,1.0,131,신암3동
2022,6,10,12,28.7,0,37,1.0,131,신암4동
2022,6,10,12,28.7,0,37,1.0,131,신암5동
2022,6,10,12,28.7,0,37,1.0,131,신천1.2동
2022,6,10,12,28.7,0,37,1.0,131,신천3동
2022,6,10,12,28.7,0,37,1.0,131,신천4동
2022,6,10,12,28.0,0,45,1.3,343,효목1동
2022,6,10,12,28.0,0,45,1.3,343,효목2동
2022,6,10,12,28.0,0,45,1.3,343,도평동
2022,6,10,12,28.0,0,45,1.3,343,불로.봉무동
2022,6,10,12,28.0,0,45,1.3,343,지저동
2022,6,10,12,28.0,0,45,1.3,343,동촌동
2022,6,10,12,28.0,0,45,1.3,343,방촌동
2022,6,10,12,28.0,0,45,1.3,343,해안동
2022,6,10,12,28.0,0,39,1.1,39,안심1동
2022,6,10,12,28.0,0,45,1.3,343,안심2동
2022,6,10,12,28.0,0,45,1.3,343,안심3동
2022,6,10,12,28.0,0,39,1.1,39,안심3.4동
2022,6,10,12,28.0,0,45,1.3,343,안심4동
2022,6,10,12,28.0,0,45,1.3,343,혁신동
2022,6,10,12,29.1,0,36,1.3,283,공산동
